nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
104,-1.9332043,0.17000252,-0.1294603,0.0024258734,0.041298438,0.0032541165,-0.44606972,0.048482586,10.29387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,-1.9278597,0.16654748,-0.12612383,2.9534457E-4,-0.01835637,0.0011235876,-0.36586395,0.026934769,9.787497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,-1.9224032,0.16306071,-0.12297886,2.9534457E-4,-0.002377404,5.832323E-5,-0.3036147,0.076015905,9.751583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,-1.9172264,0.15973216,-0.119905494,2.9534457E-4,-0.0013121394,5.832323E-5,-0.3000234,0.032920275,9.773131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,-1.9122881,0.15658818,-0.11704983,-7.627293E-4,8.2238414E-4,-0.0010093381,-0.2964321,0.032920275,9.740809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,-1.9070158,0.15323657,-0.11410536,-7.627293E-4,8.2238414E-4,0.0021864553,-0.2940379,0.107140526,9.742006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,-1.9022433,0.15013874,-0.1110491,3.025351E-4,0.0018876486,0.0011211908,-0.37783495,0.01616086,9.7563715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,-1.897399,0.14702724,-0.10815708,-7.627293E-4,-0.0013081448,0.0011211908,-0.32875383,0.05327099,9.794679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,-1.8925586,0.14393836,-0.105421,3.025351E-4,-0.0013081448,0.0011211908,-0.27967268,0.0724246,9.759963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,-1.8882352,0.1410221,-0.10271031,-7.627293E-4,-2.4288028E-4,5.5926383E-5,-0.3000234,0.006584055,9.7958765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,-1.8836815,0.1381051,-0.10006284,-7.627293E-4,0.0018876486,5.5926383E-5,-0.29044658,0.047285482,9.788693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,-1.8792087,0.13523145,-0.097356305,-7.627293E-4,-2.4288028E-4,5.5926383E-5,-0.34431612,0.054468088,9.759963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,-1.8749539,0.13247411,-0.09463268,-7.627293E-4,8.2238414E-4,0.0011211908,-0.37903205,0.025737667,9.757569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,-1.8707509,0.12966798,-0.09188006,0.0013677995,-0.0013081448,-0.0020746025,-0.28924948,0.06404489,9.775525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,-1.8665411,0.1269778,-0.089479454,3.025351E-4,8.2238414E-4,0.0011211908,-0.27488428,0.047285482,9.762358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,-1.8624966,0.1243783,-0.087071635,0.0013677995,0.002952913,5.5926383E-5,-0.3024176,0.02932897,9.7803135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,-1.8584177,0.121767335,-0.08466388,-7.627293E-4,0.0018876486,5.5926383E-5,-0.32635963,0.060453594,9.792285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,-1.8546385,0.1192106,-0.082123026,3.025351E-4,8.2238414E-4,0.0011211908,-0.35269585,0.046088383,9.779117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,-1.8508573,0.116776295,-0.07982891,3.025351E-4,0.0018876486,-0.003139867,-0.319177,0.024540568,9.792285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,-1.8470608,0.11434658,-0.07760929,-7.627293E-4,-2.4288028E-4,0.0011211908,-0.3048118,0.046088383,9.781511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,-1.8433274,0.11195779,-0.07542218,-7.627293E-4,8.2238414E-4,0.0011211908,-0.3096002,0.049679685,9.749189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,-1.8396163,0.109590404,-0.073284365,0.002433064,-2.4288028E-4,5.5926383E-5,-0.3084031,0.06284779,9.797073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,-1.8361031,0.10743427,-0.07121941,3.025351E-4,0.0018876486,0.0021864553,-0.3084031,0.03172317,9.768343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,-1.8327184,0.105244875,-0.06909993,-7.627293E-4,-0.0013081448,5.5926383E-5,-0.33713353,0.019752163,9.696517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,-1.8291857,0.102992676,-0.06707838,3.025351E-4,0.0050834417,0.0011211908,-0.3143886,0.0724246,9.828198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,-1.8258165,0.1008338,-0.06509949,-7.627293E-4,-0.0013081448,5.5926383E-5,-0.3119944,0.048482586,9.787497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,-1.822527,0.09882831,-0.063092396,-7.627293E-4,8.2238414E-4,5.5926383E-5,-0.2916437,0.04369418,9.76954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,-1.8193048,0.09676253,-0.06122278,-7.627293E-4,8.2238414E-4,0.0011211908,-0.2976292,0.04369418,9.791088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
