nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
78,-1.8905696,-1.1456736,-0.20375314,0.19115824,0.99176174,-1.9478645,-4.275595,9.762956,5.1104236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,-1.9254006,-1.1407348,-0.18632984,0.4020806,0.76912147,0.21462229,-3.250877,6.601413,4.1252093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,-1.9313073,-1.1386478,-0.19522665,0.072913885,0.23222817,0.5086353,2.3431752,6.7091517,3.205836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,-1.9891628,-1.1388133,-0.17723629,-1.5793113,0.39414838,-0.55982494,-2.4176948,8.27496,2.8455088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,-1.9044799,-0.85977757,0.010398533,-2.7404494,0.84688574,0.692926,-3.179051,6.83365,4.1539397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,-1.9237586,-0.8546298,0.013509965,-2.8363233,1.548895,1.6101186,-1.2170026,5.065532,7.265205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,-1.9373211,-0.85263973,0.015361115,-2.859759,1.2879052,1.2159709,-0.65675944,5.8388596,6.1686606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,-1.9577802,-0.84538156,0.019208722,-2.4304576,1.4807181,0.65670705,-1.8071734,4.670489,8.573636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,-1.9634367,-0.61330837,0.27087048,-1.5494838,2.0197418,-0.40749213,-0.4293103,7.069479,9.54209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,-1.9678311,-0.61486906,0.2675469,-0.86345357,2.1688788,0.52781004,-0.95962596,7.599795,9.132683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,-1.9721751,-0.6145517,0.26262113,-1.3982162,1.4114759,1.9680475,-0.14200608,4.5603557,6.6786256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,-1.9785883,-0.6093725,0.24842736,-2.302626,1.0663302,1.4833522,4.652383,3.9965212,9.703699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,-1.9848305,-0.6059637,0.24087259,-1.5335048,1.1504861,-0.2977699,1.3328222,4.8524485,10.2495775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,-1.9751775,-0.4586307,0.42393792,-0.06876628,1.8013626,-0.48206064,0.74145436,3.0160956,9.02614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,-1.9800457,-0.45756018,0.4088548,-0.24560577,1.0322388,-0.9699496,2.9884126,3.9522285,8.718486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,-1.980501,-0.4606413,0.39647397,-1.3896998,-0.36964914,-0.963558,1.8032827,6.06152,8.452729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,-1.9841204,-0.46092656,0.38594627,-1.6315148,-0.79682016,-0.886859,1.0766426,4.2730513,8.240842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,-1.8826196,-0.23984374,0.32869887,-1.2032785,-0.63916105,-1.3640975,1.2849381,2.7275944,9.3026705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,-1.8893933,-0.24256568,0.32196882,-1.0988826,-0.7776454,-0.9092296,0.06748656,3.413533,8.647857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,-1.8947984,-0.24388173,0.31182337,-1.3928956,-0.9065424,-0.44264373,1.6608278,2.8712463,8.859743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,-1.9063027,-0.24088685,0.30673277,-1.7071486,-0.6242474,-1.6847421,-0.64000005,1.0552444,11.158177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,-1.9106451,-0.24158217,0.3011465,-1.4088745,0.028759742,-1.6815462,-0.2988263,3.0831332,10.896012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,-1.7863686,-0.025438163,0.32824394,-1.1148615,0.3387517,-0.85064,2.647239,2.9119477,11.182119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,-1.7876563,-0.030171648,0.3191557,-1.1766468,0.30785903,-0.9944507,1.4118308,3.0101101,11.130644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,-1.7878923,-0.035057645,0.3132368,-0.71325684,0.21411575,-0.62480396,-0.25573066,3.1022868,11.014524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,-1.7931652,-0.035577476,0.3044138,0.32644123,0.158722,0.37867513,1.5901989,0.76195467,12.363658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,-1.8183701,-0.15059961,0.29826534,0.80154914,0.053260826,0.3648267,1.685967,0.86011696,11.580753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,-1.8203598,-0.15176897,0.28817517,0.97518724,0.16937464,0.43832994,2.4281695,2.5157075,11.605893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,-1.8215201,-0.15376866,0.27777705,1.1882402,0.36644855,0.75897455,2.7358243,3.0639796,11.593922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,-1.8254024,-0.15514204,0.2704962,1.2915708,0.39414543,0.6897324,1.0622773,2.7886465,12.283452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,-1.8327246,-0.15428117,0.26307222,1.4588174,-0.36751863,1.340609,1.1209353,1.2551602,11.0935335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,-1.9985818,-0.3874272,0.15185228,1.5248538,-0.2663241,1.7869587,2.2043116,0.6853402,8.772355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,-2.005262,-0.381394,0.14503777,1.2287103,0.52303684,1.055122,1.8834885,0.86251116,9.853337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,-2.0109768,-0.37783396,0.1367411,0.5512022,-0.039422773,0.095318794,2.2749405,1.7603368,8.226477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,-2.018302,-0.37481326,0.1356507,-0.40647054,-0.11612181,-0.26580584,-0.62563485,1.7579426,7.5920134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,-2.0622158,-0.23277853,0.13167661,-1.3470991,0.17149958,0.5885362,-2.4655788,2.9658175,7.620744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,-2.066183,-0.23198442,0.12761185,-1.7231374,0.60932326,1.421573,0.65167177,1.7818847,9.090784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,-2.0722084,-0.23062524,0.12783392,-1.7199416,0.6732391,0.29345798,-1.5426141,1.846528,11.049241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,-2.0750117,-0.23090771,0.12952346,-0.46079904,0.46657783,0.24126002,-2.3255181,2.7563248,10.788273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
